name,my_rating,imdb_rating,tmdb_rating,tmdb_count,metacritic_rating,budget,revenue,runtime,award_count,imdb_count,imdb_arithmetic_mean,imdb_median,imdb_top_1000_rating,imdb_top_1000_count,imdb_us_rating,imdb_us_count,imdb_not_us_rating,imdb_not_us_count,imdb_rating_percentile,tmdb_rating_percentile,metacritic_rating_percentile,is_action,is_comedy,is_adventure,is_animation,is_family,is_drama,is_scifi,is_thriller,is_rated_g,is_rated_pg,is_rated_pg13,is_rated_r,is_rated_nr,is_brad_pitt,is_stan_lee,is_christopher_nolan,is_spielberg,is_harrison_ford,is_matt_damon,is_wes_anderson,is_tom_cruise,is_john_williams,is_rdj,is_quentin_tarantino,is_tom_hanks,is_george_lucas,is_leonardo_dicaprio,is_the_rock,is_stanley_kubrick,is_john_hughes,is_jim_carrey,is_wally_pfister,is_henry_fonda,is_morgan_freeman,is_bong_joon_ho,is_dustin_hoffman,is_arnold_schwarz,is_jack_nicholson,is_aamir_khan,is_sean_connery,is_brad_bird,is_natalie_portman,is_robin_williams,is_sandra_bullock,is_bill_murray
Elf,45,7,6.6,3187,85,32000000,173398518,97,0,260557,7.2,7,6.3,659,7.4,70420,6.6,75891,37.8839590443686,23.890784982935152,87.8839590443686,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fast & Furious 6,58,7,6.8,9220,61,160000000,788680968,131,0,388622,7.3,7,6.3,597,7.1,40724,6.8,155978,37.8839590443686,32.42320819112628,36.51877133105802,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Happy Gilmore,63,7,6.6,2040,31,12000000,41205099,92,0,216937,7.2,7,6.5,607,7.3,56358,6.7,77339,37.8839590443686,23.890784982935152,4.607508532423208,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harold & Kumar Go to White Castle,51,7,6.5,1626,64,9000000,23936908,88,0,192814,7.2,7,6.4,560,7.2,48456,6.9,85315,37.8839590443686,19.795221843003414,42.491467576791806,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Transylvania,59,7,7,7314,47,85000000,358375603,91,0,248193,7.3,7,6.5,559,6.9,26417,7,101897,37.8839590443686,42.491467576791806,15.52901023890785,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Independence Day,54,7,6.8,7977,59,75000000,817400891,145,2,561670,7,7,6.8,861,7.2,106286,6.9,237035,37.8839590443686,32.42320819112628,32.76450511945392,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jurassic World,53,7,6.7,17870,59,150000000,1671713208,124,0,618239,7.1,7,6.8,764,7.1,76923,6.8,227743,37.8839590443686,27.64505119453925,32.76450511945392,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Logan Lucky,56,7,6.7,2841,78,29000000,48453605,118,0,146272,7.1,7,6.7,476,7.2,21036,6.9,60673,37.8839590443686,27.64505119453925,75.93856655290102,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meet the Parents,53,7,6.7,4938,73,55000000,330444045,108,1,328892,7.1,7,6.8,735,7.1,64156,6.9,149745,37.8839590443686,27.64505119453925,64.67576791808874,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ralph Breaks the Internet,50,7,7.2,6172,71,175000000,529221154,112,1,153759,7.1,7,6.7,458,7,19790,7,52399,37.8839590443686,50.68259385665529,60.40955631399317,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rush Hour,42,7,7,3658,60,33000000,244721064,98,0,260416,7.1,7,6.6,706,7,46441,6.9,114190,37.8839590443686,42.491467576791806,35.32423208191126,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scooby-Doo! and the Cyber Chase,56,7,7.4,390,64.28318091174083,0,0,75,0,7702,7.2,7,6.8,129,6.9,1842,6.7,1887,37.8839590443686,60.580204778157,0.17064846416382254,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shazam!,69,7,7.1,7510,76,80000000,365971656,132,0,316193,7.1,7,6.7,596,7.2,34395,6.8,104131,37.8839590443686,46.58703071672355,71.50170648464164,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spy,37,7,6.8,5230,49,65000000,235666219,120,0,241786,7.1,7,6.5,588,7.1,29674,6.9,101493,37.8839590443686,32.42320819112628,16.72354948805461,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Adjustment Bureau,77,7,6.7,3764,60,50200000,127869379,106,0,254603,7.1,7,6.8,612,7,38115,7,135317,37.8839590443686,27.64505119453925,35.32423208191126,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dirt,60,7,7.5,950,39,0,0,108,0,47367,7.2,7,6.4,184,6.9,6566,6.8,16881,37.8839590443686,66.04095563139931,8.020477815699659,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Italian Job,58,7,6.8,4532,68,60000000,176070171,110,0,361536,7.1,7,6.8,702,7,60634,6.9,170234,37.8839590443686,32.42320819112628,53.924914675767916,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Platform,59,7,7,5354,73,0,0,95,0,206438,7,7,6.7,355,6.9,12794,6.9,77973,37.8839590443686,42.491467576791806,64.67576791808874,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thor,52,7,6.8,18043,57,150000000,449326618,115,0,814316,7.1,7,6.7,811,7.1,109289,6.9,318263,37.8839590443686,32.42320819112628,26.791808873720136,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Transformers,35,7,6.7,9274,61,150000000,709709780,143,3,625705,7.2,7,6.4,816,7.1,119510,7,288897,37.8839590443686,27.64505119453925,36.51877133105802,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tropic Thunder,52,7,6.6,4862,71,92000000,195702811,107,1,404587,7.1,7,6.8,731,7.3,81973,6.9,185101,37.8839590443686,23.890784982935152,60.40955631399317,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
We're the Millers,42,7,6.8,7456,44,37000000,269994119,110,0,437358,7.2,7,6.6,642,7,53321,6.9,179019,37.8839590443686,32.42320819112628,12.79863481228669,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anchorman: The Legend of Ron Burgundy,57,7.1,6.7,3397,63,26000000,90574188,95,0,349067,7.3,7,6.4,682,7.4,84158,6.9,138455,42.32081911262799,27.64505119453925,40.955631399317404,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brave,42,7.1,7,11462,69,185000000,538983207,93,1,400779,7.3,7,7,678,7.1,52911,7.1,165007,42.32081911262799,42.491467576791806,56.8259385665529,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I, Robot",47,7.1,6.9,9902,59,120000000,347234916,115,1,528657,7.1,7,6.8,801,7,78162,7,239224,42.32081911262799,37.03071672354949,32.76450511945392,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kung Fu Panda 3,58,7.1,6.9,4635,66,145000000,521170825,95,0,151961,7.3,7,6.6,436,7.1,13299,7,57167,42.32081911262799,37.03071672354949,48.97610921501707,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Man of Steel,65,7.1,6.6,13047,55,225000000,754045518,143,0,751356,7.3,7,6.7,776,7.1,97270,6.9,279011,42.32081911262799,23.890784982935152,24.40273037542662,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mean Girls,45,7.1,7.2,7130,81,17000000,129042871,97,0,369229,7.3,7,6.5,656,7.3,74970,6.8,138155,42.32081911262799,50.68259385665529,80.03412969283276,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicholas Nickleby,45,7.1,6.9,136,71,0,0,132,0,12447,7.3,7,6.3,218,7.4,3525,7,5128,42.32081911262799,37.03071672354949,60.40955631399317,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pitch Perfect,59,7.1,7.3,5753,66,17000000,115400000,112,0,298974,7.4,7,6.2,545,7.3,48908,6.9,106246,42.32081911262799,56.484641638225256,48.97610921501707,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Real Steel,40,7.1,6.9,6635,56,110000000,299268508,127,1,320504,7.3,7,6.5,604,6.9,37440,7,153139,42.32081911262799,37.03071672354949,25.59726962457338,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Right Now, Wrong Then",49,7.1,6.9,99,81,0,680728,121,0,4233,7.1,7,6.1,99,7.2,492,7.1,2279,42.32081911262799,37.03071672354949,80.03412969283276,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sicario: Day of the Soldado,68,7.1,6.9,2729,61,35000000,75836683,122,0,142875,7.1,7,6.7,407,7.1,16869,7,60459,42.32081911262799,37.03071672354949,36.51877133105802,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sing,60,7.1,7.1,6721,59,75000000,634151679,108,0,161338,7.3,7,6.5,436,7,19512,7.1,54387,42.32081911262799,46.58703071672355,32.76450511945392,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snowpiercer,55,7.1,6.9,8000,84,39200000,86758912,127,0,352362,7.1,7,7,676,7.2,44728,7,150206,42.32081911262799,37.03071672354949,85.66552901023891,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Spaceballs,65,7.1,6.8,2334,82,22700000,38119483,96,0,186268,7.2,7,6.7,679,7.3,55048,6.8,65477,42.32081911262799,32.42320819112628,81.56996587030717,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Prince of Egypt,37,7.1,7.2,3146,64,70000000,218613188,99,2,129020,7.3,7,6.6,517,7.3,25872,6.9,52554,42.32081911262799,50.68259385665529,42.491467576791806,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Princess and the Frog,53,7.1,7.1,4390,73,105000000,270997378,98,2,139100,7.3,7,6.5,459,7.3,25752,7,56533,42.32081911262799,46.58703071672355,64.67576791808874,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The SpongeBob SquarePants Movie,58,7.1,7,2263,66,30000000,140161792,87,0,88203,7.3,7,6.2,374,7,17592,6.9,33156,42.32081911262799,42.491467576791806,48.97610921501707,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Wave,40,7.1,7.2,86,63,0,0,44,0,3143,7.2,7,6.8,44,7,468,7,1723,42.32081911262799,50.68259385665529,40.955631399317404,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
War Dogs,72,7.1,6.9,3866,57,40000000,86234523,114,0,206998,7.2,7,6.6,465,7,21283,7.1,84149,42.32081911262799,37.03071672354949,26.791808873720136,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WarGames,65,7.1,7.1,1388,77,12000000,79567667,114,3,98349,7.2,7,7,588,7.3,26602,7,38632,42.32081911262799,46.58703071672355,73.72013651877133,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
We Bought a Zoo,61,7.1,6.7,2231,58,50000000,120081841,124,0,142116,7.2,7,6.6,443,7.1,22290,7,67360,42.32081911262799,27.64505119453925,29.01023890784983,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21 Jump Street,84,7.2,6.9,8804,69,42000000,201585328,109,0,544820,7.3,7,6.6,687,7.4,77889,7,219615,45.90443686006826,37.03071672354949,56.8259385665529,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Bug's Life,40,7.2,7,7601,77,120000000,363258859,95,1,285675,7.3,7,7.1,710,7.3,56071,7.1,117939,45.90443686006826,42.491467576791806,73.72013651877133,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Battle Angel,55,7.2,6.8,150,64.05600281362928,0,0,54,0,5276,7.5,7,6.5,82,7.3,802,7.1,2502,45.90443686006826,32.42320819112628,0.17064846416382254,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caddyshack,71,7.2,6.7,875,48,6000000,39846344,98,0,115567,7.4,8,6.6,597,7.7,46817,6.5,28934,45.90443686006826,27.64505119453925,16.21160409556314,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cars,60.5,7.2,6.9,11527,73,120000000,461983149,117,2,404223,7.3,7,6.8,689,7.2,63075,7.1,160373,45.90443686006826,37.03071672354949,64.67576791808874,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicago,64,7.2,7.1,2119,81,45000000,306776732,113,13,227119,7.3,7,6.5,636,7.4,54727,7.1,90832,45.90443686006826,46.58703071672355,80.03412969283276,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don't Look Up,72,7.2,7.2,5240,50,75000000,784681,138,0,489117,7.2,7,6.8,442,7.1,42409,7.2,152972,45.90443686006826,50.68259385665529,17.918088737201366,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fantastic Beasts and Where to Find Them,59.5,7.2,7.3,16465,66,180000000,809342332,132,2,453071,7.4,7,6.8,692,7.2,44232,7.1,169498,45.90443686006826,56.484641638225256,48.97610921501707,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Free Guy,62,7.2,7.7,5497,62,110000000,331096766,115,1,328903,7.4,7,6.8,455,7.2,31867,7,96250,45.90443686006826,73.89078498293516,38.907849829351534,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Friday Night Lights,57,7.2,6.9,423,70,30000000,61255921,118,0,62531,7.4,7,6.3,382,7.3,22487,7,19845,45.90443686006826,37.03071672354949,58.70307167235495,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fyre,53,7.2,6.9,763,75,0,0,98,0,44462,7.2,7,6.8,175,7.3,6177,7.2,18353,45.90443686006826,37.03071672354949,68.9419795221843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grease,42,7.2,7.4,6027,70,6000000,181813770,110,1,262869,7.4,7,6.7,714,7.3,51456,7.1,101952,45.90443686006826,60.580204778157,58.70307167235495,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I Am Legend,69,7.2,7.2,13201,65,150000000,585410052,101,0,736535,7.3,7,6.8,847,7.1,110279,7.1,328986,45.90443686006826,50.68259385665529,45.90443686006826,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iron Man 3,73,7.2,6.9,19326,65,200000000,1214811252,130,1,822059,7.3,7,6.9,784,7.2,98212,7.1,297119,45.90443686006826,37.03071672354949,45.90443686006826,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kung Fu Panda 2,49,7.2,6.9,5536,67,150000000,665692281,91,1,275747,7.4,7,6.6,573,7.2,29539,7.2,121714,45.90443686006826,37.03071672354949,52.218430034129696,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Now You See Me,67,7.2,7.4,13578,50,75000000,351723989,116,0,640617,7.4,8,6.8,730,7,62219,7.1,267483,45.90443686006826,60.580204778157,17.918088737201366,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Paddington,77,7.2,7.1,2875,77,55000000,259207227,96,0,110942,7.4,7,6.8,473,7.4,11316,7.2,49514,45.90443686006826,46.58703071672355,73.72013651877133,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Point Break,47,7.2,7.1,2747,58,24000000,83531958,122,0,176892,7.4,7,6.7,666,7.3,33847,7.2,76790,45.90443686006826,46.58703071672355,29.01023890784983,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rango,45,7.2,6.8,5245,77,135000000,245724603,107,1,256740,7.3,7,6.9,640,7.2,35167,7.2,122160,45.90443686006826,32.42320819112628,73.72013651877133,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
School of Rock,82,7.2,7.1,4607,82,35000000,131095990,110,0,299121,7.3,7,6.8,680,7.3,55824,7.1,127775,45.90443686006826,46.58703071672355,81.56996587030717,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spare Parts,56,7.2,7.2,160,50,0,0,115,0,11187,7.5,8,5.7,149,7.3,1916,7.1,4805,45.90443686006826,50.68259385665529,17.918088737201366,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steve Jobs,61,7.2,6.8,3585,82,30000000,34441873,122,2,166781,7.1,7,6.8,492,7.4,20515,7.1,74889,45.90443686006826,32.42320819112628,81.56996587030717,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Bank Job,72,7.2,6.8,1747,69,20000000,64828421,112,0,179989,7.3,7,6.9,576,7.2,26249,7.2,103951,45.90443686006826,32.42320819112628,56.8259385665529,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Courier,50,7.2,7.1,682,65,0,26000000,112,0,53728,7.3,7,6.5,187,7.2,6240,7,20433,45.90443686006826,46.58703071672355,45.90443686006826,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Croods,43,7.2,6.9,5944,55,135000000,587204668,98,1,209855,7.4,7,6.6,496,7,24080,7.1,86581,45.90443686006826,37.03071672354949,24.40273037542662,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Founder,52,7.2,7.1,3902,66,15000000,24121245,115,0,145004,7.3,7,7,425,7.3,17408,7.2,60324,45.90443686006826,46.58703071672355,48.97610921501707,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The French Dispatch,72,7.2,7.2,1411,74,25000000,46000000,108,0,101455,7.3,7,6.6,260,7.2,11357,7.1,34075,45.90443686006826,50.68259385665529,67.06484641638225,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Great Gatsby,48,7.2,7.4,10401,55,105000000,351040419,143,2,525135,7.4,7,6.5,627,7,57970,7.2,213602,45.90443686006826,60.580204778157,24.40273037542662,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hunger Games,77,7.2,7.2,19096,68,75000000,691210692,142,0,896124,7.4,7,6.8,812,7.4,123732,7.1,356294,45.90443686006826,50.68259385665529,53.924914675767916,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Matrix Reloaded,72,7.2,7,8960,62,150000000,738599701,138,0,583539,7.3,7,6.8,800,7,88313,7.2,263428,45.90443686006826,42.491467576791806,38.907849829351534,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Suicide Squad,61,7.2,7.7,5965,72,185000000,167417425,132,0,322730,7.2,7,7,472,7.3,33265,7,87568,45.90443686006826,73.89078498293516,62.79863481228669,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant-Man,79,7.3,7.1,16955,80,130000000,519311965,117,0,638417,7.4,7,7.1,773,7.4,70550,7.1,220400,51.19453924914676,46.58703071672355,77.81569965870307,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avengers: Age of Ultron,63,7.3,7.3,19691,66,365000000,1405403694,141,0,828470,7.4,7,7,780,7.4,89307,7.2,272225,51.19453924914676,56.484641638225256,48.97610921501707,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
